customerID,gender,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,TotalCharges,Churn
4811-JBUVU,Male,False,False,True,True,Fiber optic,False,False,False,True,False,True,Month-to-month,True,Credit card (automatic),2723.14990234375,False
0945-TSONX,Female,True,True,True,True,DSL,True,True,False,True,True,True,Two year,True,Credit card (automatic),4107.25,False
2651-ZCBXV,Male,False,False,True,True,Fiber optic,True,True,False,True,True,True,Two year,True,Credit card (automatic),5760.64990234375,False
3316-UWXUY,Male,False,False,True,False,Fiber optic,True,True,False,True,False,True,Month-to-month,True,Credit card (automatic),4747.5,False
8937-RDTHP,Male,False,False,True,False,Fiber optic,True,False,False,False,False,True,Month-to-month,True,Mailed check,84.5999984741211,True
7083-MIOPC,Female,False,False,True,False,No,,,,,,,Two year,False,Credit card (automatic),1566.9000244140625,False
1984-GPTEH,Female,False,False,True,True,No,,,,,,,Month-to-month,False,Electronic check,702.0,False
1251-KRREG,Male,False,False,True,True,DSL,False,True,False,False,False,False,Month-to-month,True,Mailed check,114.0999984741211,True
0621-JFHOL,Female,False,False,False,,DSL,False,False,False,True,False,False,Two year,True,Mailed check,299.04998779296875,False
9903-LYSAB,Male,True,False,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,1305.949951171875,False
0094-OIFMO,Female,False,False,True,False,Fiber optic,False,True,False,False,True,True,Month-to-month,True,Electronic check,1120.300048828125,True
9227-UAQFT,Male,False,False,True,False,No,,,,,,,Two year,False,Mailed check,284.3500061035156,False
7301-ABVAD,Female,False,False,True,True,DSL,False,True,True,True,True,True,Two year,False,Bank transfer (automatic),6350.5,False
6614-FHDBO,Male,False,False,True,True,Fiber optic,False,True,True,True,True,True,Two year,False,Bank transfer (automatic),7878.2998046875,False
7576-ASEJU,Female,True,True,True,False,DSL,True,False,False,True,True,True,One year,True,Credit card (automatic),3187.64990234375,False
9058-HRZSV,Female,True,False,True,False,Fiber optic,True,True,True,False,False,True,Month-to-month,False,Electronic check,6126.14990234375,False
4522-AKYLR,Female,False,False,True,False,DSL,False,True,True,False,False,False,Month-to-month,True,Electronic check,731.2999877929688,False
0221-WMXNQ,Male,False,False,True,False,Fiber optic,True,False,False,False,False,False,Month-to-month,False,Electronic check,273.3999938964844,False
0303-UNCIP,Male,False,False,True,True,DSL,False,False,True,False,False,True,One year,False,Mailed check,2531.800048828125,False
9947-OTFQU,Male,False,False,True,False,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Electronic check,1074.300048828125,True
0322-YINQP,Male,False,False,True,False,DSL,True,False,False,False,False,False,Month-to-month,True,Mailed check,48.54999923706055,True
0959-WHOKV,Male,False,False,True,True,Fiber optic,True,True,True,False,False,True,One year,True,Electronic check,4298.4501953125,False
4075-JFPGR,Female,True,False,True,False,Fiber optic,True,True,True,False,True,False,One year,True,Electronic check,4619.5498046875,False
4629-NRXKX,Female,True,True,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Electronic check,147.14999389648438,True
9514-JDSKI,Male,True,False,False,,DSL,False,True,False,False,True,False,Month-to-month,False,Electronic check,40.20000076293945,True
3282-ZISZV,Male,False,True,True,True,DSL,False,True,True,True,True,True,One year,False,Credit card (automatic),2633.300048828125,False
3675-YDUPJ,Male,False,False,True,False,No,,,,,,,Month-to-month,True,Mailed check,193.0500030517578,False
4111-BNXIF,Female,True,True,False,,DSL,False,True,True,True,True,True,Two year,True,Electronic check,4103.89990234375,False
7017-VFHAY,Female,True,True,True,True,Fiber optic,True,True,True,True,True,True,Two year,False,Credit card (automatic),7008.14990234375,False
6655-LHBYW,Male,False,False,True,True,Fiber optic,True,True,True,True,True,True,One year,False,Credit card (automatic),5791.10009765625,False
4959-JOSRX,Female,True,False,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),80.55000305175781,True
5046-NUHWD,Female,True,False,False,,DSL,True,False,True,False,False,True,Month-to-month,True,Electronic check,1228.6500244140625,False
7273-TEFQD,Male,False,False,False,,DSL,False,False,True,False,False,True,Month-to-month,True,Electronic check,132.1999969482422,True
3606-TWKGI,Male,False,False,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Electronic check,1364.300048828125,True
7529-ZDFXI,Male,True,False,True,True,Fiber optic,False,True,False,False,False,True,Month-to-month,True,Electronic check,4925.35009765625,False
7605-BDWDC,Female,False,False,False,,DSL,True,True,False,True,False,True,Two year,True,Bank transfer (automatic),1520.0999755859375,False
1950-KSVVJ,Female,True,False,True,True,Fiber optic,True,True,True,True,True,True,One year,False,Mailed check,5032.25,False
0123-CRBRT,Female,True,True,True,True,DSL,True,True,True,True,True,True,Two year,False,Mailed check,5526.75,False
6292-TOSSS,Male,False,False,True,True,No,,,,,,,Two year,False,Bank transfer (automatic),1195.25,False
3197-ARFOY,Female,False,False,True,False,Fiber optic,True,True,False,True,True,True,Month-to-month,True,Mailed check,2007.25,False
6323-AYBRX,Male,False,False,True,False,No,,,,,,,Two year,False,Mailed check,1099.5999755859375,True
7014-ZZXAW,Female,True,False,True,True,No,,,,,,,Two year,True,Credit card (automatic),1732.949951171875,False
4385-GZQXV,Female,False,False,True,False,Fiber optic,False,False,False,True,True,True,Month-to-month,True,Electronic check,1511.199951171875,True
7633-MVPUY,Male,True,False,True,False,DSL,True,True,False,True,False,False,Two year,True,Electronic check,3450.14990234375,False
6366-ZGQGL,Male,False,False,False,,DSL,False,False,False,False,False,False,Month-to-month,False,Bank transfer (automatic),24.799999237060547,True
4716-HHKQH,Male,True,False,True,True,Fiber optic,False,True,False,True,True,True,Month-to-month,False,Electronic check,2172.050048828125,False
5940-AHUHD,Male,False,False,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Mailed check,70.5999984741211,True
6432-TWQLB,Male,True,False,True,True,Fiber optic,False,True,False,True,False,False,Month-to-month,True,Electronic check,401.1000061035156,True
4484-GLZOU,Female,True,False,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Electronic check,5624.85009765625,True
3179-GBRWV,Male,True,False,True,False,DSL,True,True,False,False,False,True,Month-to-month,True,Bank transfer (automatic),1339.800048828125,False
8645-KWHJO,Male,False,False,False,,DSL,False,False,True,True,True,True,Month-to-month,True,Electronic check,771.9500122070312,False
4130-MZLCC,Female,False,False,True,False,DSL,False,True,False,False,False,False,Month-to-month,False,Bank transfer (automatic),244.75,False
0314-TKOSI,Female,False,False,True,False,DSL,True,True,False,False,False,False,Month-to-month,False,Mailed check,322.8999938964844,False
8229-MYEJZ,Female,False,False,True,False,DSL,False,True,False,False,False,False,Month-to-month,False,Electronic check,498.25,False
2080-SRCDE,Female,False,True,True,True,No,,,,,,,Month-to-month,False,Mailed check,25.399999618530273,False
9577-WJVCQ,Female,False,False,True,True,DSL,True,False,False,False,False,False,Month-to-month,False,Mailed check,3687.75,False
9512-UIBFX,Male,True,True,True,False,Fiber optic,False,False,True,False,True,True,Month-to-month,False,Mailed check,1779.949951171875,True
6202-DYYFX,Female,False,False,True,True,Fiber optic,False,False,False,False,False,False,One year,True,Credit card (automatic),1783.5999755859375,False
3808-HFKDE,Female,False,False,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,927.1500244140625,False
5583-SXDAG,Male,True,False,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Electronic check,70.0,True
3488-PGMQJ,Male,False,False,True,False,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Electronic check,606.5499877929688,True
3580-REOAC,Male,False,False,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),435.3999938964844,True
7534-BFESC,Male,False,False,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,1712.699951171875,True
3727-OWVYD,Male,False,False,True,False,DSL,True,True,True,False,False,False,One year,False,Mailed check,2021.199951171875,False
2294-SALNE,Male,True,True,True,False,Fiber optic,False,True,True,True,False,False,One year,False,Mailed check,1940.800048828125,False
4847-TAJYI,Female,False,False,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,567.7999877929688,False
1563-IWQEX,Female,False,False,True,False,No,,,,,,,Month-to-month,False,Mailed check,220.35000610351562,False
8203-XJZRC,Male,False,False,True,False,No,,,,,,,Month-to-month,False,Mailed check,20.25,False
6556-DBKZF,Female,True,True,True,False,Fiber optic,False,False,True,False,False,False,Two year,False,Electronic check,5436.4501953125,False
6851-WEFYX,Male,True,False,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,3437.5,False
2985-JUUBZ,Male,True,True,True,True,DSL,False,False,True,False,True,True,Month-to-month,True,Electronic check,3015.75,False
6390-DSAZX,Female,False,True,True,False,Fiber optic,True,False,False,False,False,False,Month-to-month,True,Mailed check,73.5999984741211,True
0895-LMRSF,Male,False,False,True,False,DSL,False,False,False,False,True,True,One year,True,Bank transfer (automatic),1509.800048828125,False
8098-LLAZX,Female,False,False,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,396.1000061035156,True
8266-VBFQL,Male,False,False,True,False,Fiber optic,False,False,True,True,False,True,Month-to-month,True,Electronic check,356.6499938964844,False
8181-YHCMF,Female,True,True,False,,DSL,False,True,True,True,True,True,Two year,False,Credit card (automatic),4109.0,False
2240-HSJQD,Male,False,True,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Mailed check,3141.699951171875,False
1248-DYXUB,Male,True,True,True,True,No,,,,,,,Two year,False,Mailed check,1229.0999755859375,False
0265-EDXBD,Male,True,False,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,2303.35009765625,True
4115-BNPJY,Male,True,True,True,False,DSL,False,False,True,True,True,True,Two year,False,Mailed check,2054.39990234375,False
3167-SNQPL,Male,True,True,True,True,Fiber optic,False,True,False,False,True,True,Month-to-month,False,Electronic check,3741.85009765625,False
4091-TVOCN,Male,False,True,True,True,DSL,True,False,True,False,True,True,One year,True,Credit card (automatic),3682.449951171875,False
1098-TDVUQ,Female,False,False,True,False,No,,,,,,,Month-to-month,True,Bank transfer (automatic),19.25,False
7277-OZCGZ,Female,False,False,True,False,Fiber optic,True,False,False,True,False,True,Month-to-month,True,Electronic check,1886.25,False
1557-EMYVT,Female,False,False,True,True,Fiber optic,True,True,True,True,True,True,Two year,False,Credit card (automatic),4895.10009765625,False
2799-ARNLO,Female,True,False,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,341.6000061035156,False
7563-BIUPC,Male,False,False,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,415.54998779296875,True
5027-YOCXN,Male,True,True,True,True,Fiber optic,True,True,False,True,True,True,One year,False,Credit card (automatic),5686.39990234375,False
3973-SKMLN,Male,False,False,True,False,No,,,,,,,Two year,True,Credit card (automatic),1355.0999755859375,False
2321-OMBXY,Female,True,True,True,False,DSL,True,True,False,True,True,True,One year,False,Credit card (automatic),3058.64990234375,True
2840-XANRC,Male,True,False,True,False,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,2231.050048828125,True
6745-JEFZB,Male,True,False,True,True,Fiber optic,False,False,False,True,True,False,Month-to-month,True,Credit card (automatic),3236.35009765625,False
5020-ZSTTY,Female,False,False,True,True,DSL,True,True,False,True,True,True,One year,False,Bank transfer (automatic),4350.10009765625,True
9880-TDQAC,Female,True,True,False,,DSL,False,True,True,True,True,True,Two year,True,Electronic check,4264.0,False
8705-WZCYL,Male,False,False,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,44.79999923706055,False
7102-JJVTX,Female,True,True,True,False,DSL,True,False,False,False,False,False,One year,False,Mailed check,422.29998779296875,False
8626-PTQGE,Male,False,False,False,,DSL,True,True,False,True,True,True,Two year,True,Bank transfer (automatic),4176.7001953125,False
4983-CLMLV,Female,True,False,True,True,Fiber optic,False,True,False,True,True,True,Month-to-month,True,Credit card (automatic),5138.10009765625,False
5701-YVSVF,Female,True,False,True,False,Fiber optic,False,False,False,True,True,False,Month-to-month,True,Electronic check,880.0499877929688,False
5804-LEPIM,Female,False,False,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,139.0500030517578,True
5697-GOMBF,Female,True,True,False,,DSL,False,False,False,False,True,False,Month-to-month,True,Electronic check,973.6500244140625,False
2739-CACDQ,Female,False,False,True,True,Fiber optic,False,False,True,False,False,False,Month-to-month,True,Credit card (automatic),1470.050048828125,False
9385-EHGDO,Female,True,True,True,False,No,,,,,,,Two year,True,Mailed check,739.3499755859375,False
9498-FIMXL,Female,False,False,True,False,No,,,,,,,One year,True,Mailed check,161.9499969482422,False
2379-GYFLQ,Male,False,False,True,True,Fiber optic,False,True,True,False,True,False,One year,True,Credit card (automatic),4422.9501953125,False
0122-OAHPZ,Female,False,False,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,511.25,True
2868-SNELZ,Female,False,False,True,True,Fiber optic,False,False,True,False,False,False,Month-to-month,False,Mailed check,155.8000030517578,True
4322-RCYMT,Male,True,True,True,True,DSL,False,True,True,True,False,True,One year,True,Bank transfer (automatic),5293.9501953125,True
6680-NENYN,Female,False,False,True,True,Fiber optic,False,True,True,False,True,True,Two year,True,Electronic check,4759.85009765625,True
2088-IEBAU,Female,False,False,True,True,DSL,True,True,True,True,True,True,Two year,True,Electronic check,6148.4501953125,False
